speaker,recording_id,word,t_start,t_end,duration,wav_path
MM,mm_rus_list1_FRcorp16,dis,0.46,0.69,0.23,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp16.wav
MM,mm_rus_list1_FRcorp16,tulle,0.8,1.138870495746791,0.3389,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp16.wav
MM,mm_rus_list1_FRcorp16,trois,1.21,1.5,0.29,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp16.wav
MM,mm_rus_list1_FRcorp16,fois,1.5,1.92,0.42,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp16.wav
MM,mm_rus_list1_FRcorp17,dis,0.44,0.6706004934923745,0.2306,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp17.wav
MM,mm_rus_list1_FRcorp17,louche,0.6706004934923745,1.16,0.4894,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp17.wav
MM,mm_rus_list1_FRcorp17,trois,1.22,1.53,0.31,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp17.wav
MM,mm_rus_list1_FRcorp17,fois,1.53,1.96,0.43,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp17.wav
MM,mm_rus_list1_FRcorp18,dis,0.64,0.84,0.2,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp18.wav
MM,mm_rus_list1_FRcorp18,j'en,0.84,1.08,0.24,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp18.wav
MM,mm_rus_list1_FRcorp18,chie,1.08,1.45,0.37,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp18.wav
MM,mm_rus_list1_FRcorp18,trois,1.55,1.89,0.34,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp18.wav
MM,mm_rus_list1_FRcorp18,fois,1.89,2.31,0.42,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp18.wav
MM,mm_rus_list1_FRcorp19,dis,0.74,0.95,0.21,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp19.wav
MM,mm_rus_list1_FRcorp19,pas,0.95,1.31,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp19.wav
MM,mm_rus_list1_FRcorp19,ceux,1.37,1.67530752933698,0.3053,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp19.wav
MM,mm_rus_list1_FRcorp19,trois,1.67530752933698,1.99,0.3147,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp19.wav
MM,mm_rus_list1_FRcorp19,fois,1.99,2.45,0.46,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp19.wav
MM,mm_rus_list1_FRcorp1,dis,1.32,1.57,0.25,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp1.wav
MM,mm_rus_list1_FRcorp1,j'en,1.57,1.79,0.22,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp1.wav
MM,mm_rus_list1_FRcorp1,chie,1.79,2.14,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp1.wav
MM,mm_rus_list1_FRcorp1,trois,2.17,2.48,0.31,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp1.wav
MM,mm_rus_list1_FRcorp1,fois,2.48,2.862581407985316,0.3826,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp1.wav
MM,mm_rus_list1_FRcorp20,dis,0.63,0.84,0.21,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp20.wav
MM,mm_rus_list1_FRcorp20,divan,0.84,1.3539009865771885,0.5139,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp20.wav
MM,mm_rus_list1_FRcorp20,trois,1.42,1.74,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp20.wav
MM,mm_rus_list1_FRcorp20,fois,1.74,2.12,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp20.wav
MM,mm_rus_list1_FRcorp21,dis,0.6,0.8475413000519461,0.2475,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp21.wav
MM,mm_rus_list1_FRcorp21,hier,0.8475413000519461,1.42,0.5725,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp21.wav
MM,mm_rus_list1_FRcorp21,trois,1.42,1.75,0.33,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp21.wav
MM,mm_rus_list1_FRcorp21,fois,1.75,2.18,0.43,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp21.wav
MM,mm_rus_list1_FRcorp22,dis,0.66,0.89,0.23,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp22.wav
MM,mm_rus_list1_FRcorp22,pour,0.89,1.1480069744327002,0.258,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp22.wav
MM,mm_rus_list1_FRcorp22,gabriel,1.1480069744327002,1.84,0.692,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp22.wav
MM,mm_rus_list1_FRcorp22,trois,1.89,2.185494909939143,0.2955,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp22.wav
MM,mm_rus_list1_FRcorp22,fois,2.185494909939143,2.62,0.4345,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp22.wav
MM,mm_rus_list1_FRcorp23,dis,0.44,0.65,0.21,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp23.wav
MM,mm_rus_list1_FRcorp23,sérieux,0.65,1.22,0.57,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp23.wav
MM,mm_rus_list1_FRcorp23,trois,1.29,1.59,0.3,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp23.wav
MM,mm_rus_list1_FRcorp23,fois,1.59,2.03,0.44,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp23.wav
MM,mm_rus_list1_FRcorp24,la,0.67,0.96,0.29,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp24.wav
MM,mm_rus_list1_FRcorp24,roue,0.96,1.23,0.27,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp24.wav
MM,mm_rus_list1_FRcorp24,sur,1.3,1.8,0.5,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp24.wav
MM,mm_rus_list1_FRcorp24,la,1.87,2.15,0.28,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp24.wav
MM,mm_rus_list1_FRcorp24,rue,2.15,2.31,0.16,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp24.wav
MM,mm_rus_list1_FRcorp24,roule,2.31,2.63,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp24.wav
MM,mm_rus_list1_FRcorp24,la,3.05,3.3,0.25,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp24.wav
MM,mm_rus_list1_FRcorp24,rue,3.3,3.42,0.12,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp24.wav
MM,mm_rus_list1_FRcorp24,sous,3.64,3.9,0.26,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp24.wav
MM,mm_rus_list1_FRcorp24,la,3.9,4.12,0.22,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp24.wav
MM,mm_rus_list1_FRcorp24,roue,4.12,4.44,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp24.wav
MM,mm_rus_list1_FRcorp24,reste,4.44,4.95,0.51,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp24.wav
MM,mm_rus_list1_FRcorp25,dis,0.77,1.0042906978539927,0.2343,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp25.wav
MM,mm_rus_list1_FRcorp25,pas,1.0042906978539927,1.3426267155246754,0.3383,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp25.wav
MM,mm_rus_list1_FRcorp25,ceux,1.3426267155246754,1.62,0.2774,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp25.wav
MM,mm_rus_list1_FRcorp25,trois,1.88,2.19,0.31,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp25.wav
MM,mm_rus_list1_FRcorp25,fois,2.19,2.61,0.42,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp25.wav
MM,mm_rus_list1_FRcorp26,dis,0.64,0.89,0.25,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp26.wav
MM,mm_rus_list1_FRcorp26,cache,0.89,1.3,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp26.wav
MM,mm_rus_list1_FRcorp26,cache,1.3,1.69,0.39,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp26.wav
MM,mm_rus_list1_FRcorp26,trois,1.69,2.07,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp26.wav
MM,mm_rus_list1_FRcorp26,fois,2.12,2.48,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp26.wav
MM,mm_rus_list1_FRcorp27,dis,0.59,0.83,0.24,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp27.wav
MM,mm_rus_list1_FRcorp27,louche,0.83,1.32,0.49,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp27.wav
MM,mm_rus_list1_FRcorp27,trois,1.35,1.6776010744316736,0.3276,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp27.wav
MM,mm_rus_list1_FRcorp27,fois,1.6776010744316736,2.130420133625504,0.4528,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp27.wav
MM,mm_rus_list1_FRcorp28,dis,0.52,0.75,0.23,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp28.wav
MM,mm_rus_list1_FRcorp28,j'en,0.75,1.0,0.25,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp28.wav
MM,mm_rus_list1_FRcorp28,chie,1.0,1.3952010201135834,0.3952,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp28.wav
MM,mm_rus_list1_FRcorp28,trois,1.59,1.94,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp28.wav
MM,mm_rus_list1_FRcorp28,fois,1.94,2.425187579578437,0.4852,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp28.wav
MM,mm_rus_list1_FRcorp29,dis,0.6,0.88,0.28,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp29.wav
MM,mm_rus_list1_FRcorp29,divan,0.88,1.4332148386583143,0.5532,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp29.wav
MM,mm_rus_list1_FRcorp29,trois,1.51,1.85,0.34,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp29.wav
MM,mm_rus_list1_FRcorp29,fois,1.85,2.282913844397016,0.4329,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp29.wav
MM,mm_rus_list1_FRcorp2,dis,0.69,0.92,0.23,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp2.wav
MM,mm_rus_list1_FRcorp2,sérieux,0.92,1.45,0.53,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp2.wav
MM,mm_rus_list1_FRcorp2,trois,1.45,1.775029600646964,0.325,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp2.wav
MM,mm_rus_list1_FRcorp2,fois,1.775029600646964,2.15,0.375,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp2.wav
MM,mm_rus_list1_FRcorp30,dis,0.73,1.02,0.29,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp30.wav
MM,mm_rus_list1_FRcorp30,hier,1.05,1.56,0.51,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp30.wav
MM,mm_rus_list1_FRcorp30,trois,1.67,2.004504445601424,0.3345,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp30.wav
MM,mm_rus_list1_FRcorp30,fois,2.004504445601424,2.413966686327108,0.4095,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp30.wav
MM,mm_rus_list1_FRcorp31,dis,0.57,0.8,0.23,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp31.wav
MM,mm_rus_list1_FRcorp31,sérieux,0.8,1.44,0.64,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp31.wav
MM,mm_rus_list1_FRcorp31,trois,1.58,1.952903254711073,0.3729,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp31.wav
MM,mm_rus_list1_FRcorp31,fois,1.952903254711073,2.37,0.4171,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp31.wav
MM,mm_rus_list1_FRcorp32,dis,0.71,0.9652238048192772,0.2552,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp32.wav
MM,mm_rus_list1_FRcorp32,tsarine,0.9652238048192772,1.67,0.7048,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp32.wav
MM,mm_rus_list1_FRcorp32,trois,1.77,2.07,0.3,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp32.wav
MM,mm_rus_list1_FRcorp32,fois,2.07,2.54,0.47,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp32.wav
MM,mm_rus_list1_FRcorp33,dis,0.59,0.89,0.3,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp33.wav
MM,mm_rus_list1_FRcorp33,pour,0.89,1.18,0.29,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp33.wav
MM,mm_rus_list1_FRcorp33,gabriel,1.18,1.95,0.77,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp33.wav
MM,mm_rus_list1_FRcorp33,trois,2.02,2.358276438110725,0.3383,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp33.wav
MM,mm_rus_list1_FRcorp33,fois,2.358276438110725,2.794818656811294,0.4365,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp33.wav
MM,mm_rus_list1_FRcorp34,dis,0.7,0.95,0.25,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp34.wav
MM,mm_rus_list1_FRcorp34,tulle,1.032997336709825,1.4,0.367,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp34.wav
MM,mm_rus_list1_FRcorp34,trois,1.51,1.84,0.33,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp34.wav
MM,mm_rus_list1_FRcorp34,fois,1.84,2.35,0.51,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp34.wav
MM,mm_rus_list1_FRcorp35,dis,0.58,0.79,0.21,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp35.wav
MM,mm_rus_list1_FRcorp35,garage,0.79,1.47,0.68,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp35.wav
MM,mm_rus_list1_FRcorp35,trois,1.55,1.87,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp35.wav
MM,mm_rus_list1_FRcorp35,fois,1.87,2.31,0.44,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp35.wav
MM,mm_rus_list1_FRcorp36,dis,0.55,0.7702557500492769,0.2203,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp36.wav
MM,mm_rus_list1_FRcorp36,juxtaposer,0.7702557500492769,1.66,0.8897,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp36.wav
MM,mm_rus_list1_FRcorp36,trois,1.77,2.1,0.33,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp36.wav
MM,mm_rus_list1_FRcorp36,fois,2.1,2.5592204072744966,0.4592,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp36.wav
MM,mm_rus_list1_FRcorp37,la,0.64,0.91,0.27,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp37.wav
MM,mm_rus_list1_FRcorp37,roue,0.91,1.21,0.3,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp37.wav
MM,mm_rus_list1_FRcorp37,sur,1.5,1.85,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp37.wav
MM,mm_rus_list1_FRcorp37,la,1.85,2.03,0.18,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp37.wav
MM,mm_rus_list1_FRcorp37,rue,2.03,2.15,0.12,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp37.wav
MM,mm_rus_list1_FRcorp37,roule,2.15,2.616011908256749,0.466,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp37.wav
MM,mm_rus_list1_FRcorp37,la,2.84,3.07,0.23,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp37.wav
MM,mm_rus_list1_FRcorp37,rue,3.07,3.35,0.28,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp37.wav
MM,mm_rus_list1_FRcorp37,sous,3.56,3.89,0.33,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp37.wav
MM,mm_rus_list1_FRcorp37,la,3.89,4.14,0.25,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp37.wav
MM,mm_rus_list1_FRcorp37,roue,4.14,4.42,0.28,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp37.wav
MM,mm_rus_list1_FRcorp37,reste,4.42,4.87,0.45,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp37.wav
MM,mm_rus_list1_FRcorp38,dis,0.6,0.82,0.22,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp38.wav
MM,mm_rus_list1_FRcorp38,sérieux,0.82,1.41,0.59,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp38.wav
MM,mm_rus_list1_FRcorp38,trois,1.45,1.77,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp38.wav
MM,mm_rus_list1_FRcorp38,fois,1.77,2.22,0.45,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp38.wav
MM,mm_rus_list1_FRcorp39,dis,0.68,0.91,0.23,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp39.wav
MM,mm_rus_list1_FRcorp39,pas,0.91,1.14,0.23,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp39.wav
MM,mm_rus_list1_FRcorp39,ceux,1.14,1.47,0.33,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp39.wav
MM,mm_rus_list1_FRcorp39,trois,1.61,1.97,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp39.wav
MM,mm_rus_list1_FRcorp39,fois,1.97,2.42,0.45,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp39.wav
MM,mm_rus_list1_FRcorp3,dis,0.56,0.8,0.24,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp3.wav
MM,mm_rus_list1_FRcorp3,cache,0.8,1.11,0.31,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp3.wav
MM,mm_rus_list1_FRcorp3,cache,1.11,1.42,0.31,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp3.wav
MM,mm_rus_list1_FRcorp3,trois,1.42,1.74,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp3.wav
MM,mm_rus_list1_FRcorp3,fois,1.74,2.12,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp3.wav
MM,mm_rus_list1_FRcorp40,dis,0.8,1.12,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp40.wav
MM,mm_rus_list1_FRcorp40,louche,1.12,1.59,0.47,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp40.wav
MM,mm_rus_list1_FRcorp40,trois,1.74,2.07,0.33,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp40.wav
MM,mm_rus_list1_FRcorp40,fois,2.07,2.51,0.44,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp40.wav
MM,mm_rus_list1_FRcorp41,dis,0.65,0.87,0.22,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp41.wav
MM,mm_rus_list1_FRcorp41,cache,0.87,1.21,0.34,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp41.wav
MM,mm_rus_list1_FRcorp41,cache,1.21,1.66,0.45,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp41.wav
MM,mm_rus_list1_FRcorp41,trois,1.77,2.076183107172247,0.3062,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp41.wav
MM,mm_rus_list1_FRcorp41,fois,2.076183107172247,2.47,0.3938,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp41.wav
MM,mm_rus_list1_FRcorp42,la,0.89,1.14,0.25,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp42.wav
MM,mm_rus_list1_FRcorp42,roue,1.14,1.42,0.28,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp42.wav
MM,mm_rus_list1_FRcorp42,sur,1.45,1.66,0.21,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/MM/mm_rus_list1_FRcorp42.wav
